"Time stamp","Electricity from grid (year 1 hourly) | (kWh)","Electricity from system to load (year 1 hourly) | (kWh)","System power generated | (kW)","TOU period for demand charges (year 1 hourly)","TOU period for energy charges (year 1 hourly)","Electricity load (year 1) | (kW)","Bill load (year 1) | (kWh)","Demand charge with system (year 1 hourly) | ($)","Demand charge without system (year 1 hourly) | ($)","Electricity peak from grid per TOU period (year 1 hourly) | (kW)","Electricity peak from system to load (year 1 hourly) | (kW)","Electricity sales/purchases with system (year 1 hourly) | ($)","Electricity sales/purchases without system (year 1 hourly) | ($)","Electricity to grid (year 1 hourly) | (kWh)","Electricity to/from grid (year 1 hourly) | (kWh)","Electricity to/from grid peak (year 1 hourly) | (kW)","Energy charge with system (year 1 hourly) | ($)","Energy charge without system (year 1 hourly) | ($)","Lifetime electricity load | (kW)","AC wiring loss | (kW)","Absolute air mass","Array DC power | (kW)","Array DC power loss due to snow | (kW)","Array POA beam radiation after shading and soiling | (kW)","Array POA front-side beam radiation nominal | (kW)","Array POA front-side total radiation after cover | (kW)","Array POA front-side total radiation after shading and soiling | (kW)","Array POA front-side total radiation after shading only | (kW)","Array POA front-side total radiation nominal | (kW)","Array POA radiation total after cover | (kW)","Array POA rear-side total radiation after cover | (kW)","Inverter DC input voltage at MPPT 1 | (V)","Inverter clipping loss AC power limit | (kW)","Inverter clipping loss DC MPPT voltage limits | (kW)","Inverter efficiency | (%)","Inverter night time loss | (kW)","Inverter power consumption loss | (kW)","Inverter thermal derate loss | (kW)","Inverter total power loss | (kW)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI calculated | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Angle of incidence | (deg)","Subarray 1 Angle of incidence Modifier | (0-1)","Subarray 1 Axis rotation for 1 axis trackers | (deg)","Subarray 1 Axis rotation ideal for 1 axis trackers | (deg)","Subarray 1 Cell temperature | (C)","Subarray 1 External shading and soiling beam irradiance factor | (frac)","Subarray 1 Module efficiency | (%)","Subarray 1 Open circuit voltage | (V)","Subarray 1 Operating voltage | (V)","Subarray 1 POA front beam irradiance after shading and soiling | (W/m2)","Subarray 1 POA front diffuse irradiance after shading and soiling | (W/m2)","Subarray 1 POA total front irradiance after module cover | (W/m2)","Subarray 1 POA total front irradiance after shading and soiling | (W/m2)","Subarray 1 POA total front irradiance after shading only | (W/m2)","Subarray 1 POA total front irradiance nominal | (W/m2)","Subarray 1 POA total irradiance after module cover | (W/m2)","Subarray 1 POA total rear irradiance after module cover | (W/m2)","Subarray 1 Partial external shading DC factor | (frac)","Subarray 1 Self-shading linear beam irradiance factor | (frac)","Subarray 1 Self-shading non-linear DC factor | (frac)","Subarray 1 Self-shading non-linear ground diffuse irradiance factor | (frac)","Subarray 1 Self-shading non-linear sky diffuse irradiance factor | (frac)","Subarray 1 Short circuit current | (A)","Subarray 1 Soiling beam irradiance factor | (frac)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Sun position time | (hour)","Sun up over horizon | (0/1/2/3)","Sun zenith angle | (deg)","Transformer load loss | (kW)","Transformer no load loss | (kW)","Transformer total loss | (kW)","Transmission loss | (kW)","Weather file albedo","Weather file ambient temperature | (C)","Weather file snow depth | (cm)","Weather file wind speed | (m/s)"
"Jul 9, 05:00 pm",2.73208,1.26179,1.26179,1,4,3.99387,3.99387,0,0,0,1.26179,0,0,0,-2.73208,-2.73208,0,0,0,0.0127454,1.85707,1.32026,0,5.2744,5.552,7.26609,7.7915,8.20158,8.20158,7.26609,0,365.378,0,0,96.5367,0,0.0123055,0,0.0457246,115,547,396.57,nan,63.6081,0.932566,0,0,46.8564,0.95,17.7323,427.392,365.378,230.989,110.234,318.214,341.223,359.183,359.183,318.214,0,0,0,0,0,0,2.02135,0.95,180,20,30.981,277.683,17,1,59.019,0,0,0,0,0.2,41,nan,4.2
"Jul 9, 06:00 pm",3.51091,0.432591,0.432591,1,4,3.9435,3.9435,0,0,0,0.432591,0,0,0,-3.51091,-3.51091,0,0,0,0.0043696,2.96011,0.463745,0,1.59472,1.67865,2.56908,3.09196,3.2547,3.2547,2.56908,0,359.066,0,0,94.2243,0,0.0162219,0,0.0267844,74,336,181.904,nan,77.3617,0.830889,0,0,41.4866,0.95,15.6953,416.103,359.066,69.8398,65.5708,112.511,135.411,142.537,142.537,112.511,0,0,0,0,0,0,0.721885,0.95,180,20,18.7321,284.844,18,1,71.2679,0,0,0,0,0.2,39,nan,3.5
"Jul 9, 07:00 pm",3.87243,0.00289059,0.00289059,1,4,3.87532,3.87532,0,0,0,0.00289059,0,0,0,-3.87243,-3.87243,0,0,0,2.91979e-05,7.45531,0.0208743,0,0,0,0.137199,0.143579,0.151136,0.151136,0.137199,0,317.447,0,0,13.9875,0,0.0174827,0,0.0179545,7,0,7,nan,90.8499,0.955564,0,0,37.1252,0.95,15.214,369.724,317.447,0,6.28796,6.00855,6.28796,6.6189,6.6189,6.00855,0,0,0,0,0,0,0.0368684,0.95,180,20,6.94637,292.236,19,1,83.0536,0,0,0,0,0.2,37,nan,3.2
"Jul 9, 08:00 pm",3.75047,-0.0009999,-0.0009999,1,1,3.74947,3.74947,0,0,0,-0.0009999,0,0,0,-3.75047,-3.75047,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,35,nan,3.5
"Jul 9, 09:00 pm",3.14734,-0.0009999,-0.0009999,1,1,3.14634,3.14634,0,0,0,-0.0009999,0,0,0,-3.14734,-3.14734,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,34,nan,3.3
"Jul 9, 10:00 pm",2.58588,-0.0009999,-0.0009999,1,1,2.58488,2.58488,0,0,0,-0.0009999,0,0,0,-2.58588,-2.58588,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,33,nan,2.7
"Jul 9, 11:00 pm",2.0434,-0.0009999,-0.0009999,1,1,2.0424,2.0424,0,0,0,-0.0009999,0,0,0,-2.0434,-2.0434,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,32,nan,2
"Jul 10, 12:00 am",1.69464,-0.0009999,-0.0009999,1,1,1.69364,1.69364,0,0,0,-0.0009999,0,0,0,-1.69464,-1.69464,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,31,nan,1.8
"Jul 10, 01:00 am",1.48819,-0.0009999,-0.0009999,1,1,1.48719,1.48719,0,0,0,-0.0009999,0,0,0,-1.48819,-1.48819,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,30,nan,2.2
"Jul 10, 02:00 am",1.33202,-0.0009999,-0.0009999,1,1,1.33102,1.33102,0,0,0,-0.0009999,0,0,0,-1.33202,-1.33202,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,29,nan,2.7
"Jul 10, 03:00 am",1.22806,-0.0009999,-0.0009999,1,1,1.22706,1.22706,0,0,0,-0.0009999,0,0,0,-1.22806,-1.22806,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,28,nan,2.8
"Jul 10, 04:00 am",1.23384,-0.0009999,-0.0009999,1,1,1.23284,1.23284,0,0,0,-0.0009999,0,0,0,-1.23384,-1.23384,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,28,nan,2.5
"Jul 10, 05:00 am",1.36999,-0.0009999,-0.0009999,1,1,1.36899,1.36899,0,0,0,-0.0009999,0,0,0,-1.36999,-1.36999,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,29,nan,2.6
"Jul 10, 06:00 am",1.43002,0.173876,0.173876,1,1,1.6039,1.6039,0,0,0,0.173876,0,0,0,-1.43002,-1.43002,0,0,0,0.00175632,8.85499,0.197432,0,0,0,1.18463,1.2413,1.30663,1.30663,1.18463,0,359.556,0,0,88.9584,0,0.017473,0,0.0217997,69,296,98.3784,nan,92.2826,0.954343,0,0,32.1052,0.95,16.6443,414.189,359.556,0,54.3619,51.8799,54.3619,57.2231,57.2231,51.8799,0,0,0,0,0,0,0.306446,0.95,180,20,5.69606,66.9788,6,1,84.3039,0,0,0,0,0.2,31,nan,3
"Jul 10, 07:00 am",0.932707,0.648333,0.648333,1,1,1.58104,1.58104,0,0,0,0.648333,0,0,0,-0.932707,-0.932707,0,0,0,0.00654881,3.1738,0.68613,0,2.07386,2.18302,3.69172,4.48289,4.71883,4.71883,3.69172,0,369.72,0,0,95.4457,0,0.0153531,0,0.0312483,121,494,268.752,nan,78.8411,0.823512,0,0,37.6504,0.95,16.0167,427.776,369.72,90.8235,105.502,161.676,196.325,206.658,206.658,161.676,0,0,0,0,0,0,1.03603,0.95,180,20,17.4031,74.4438,7,1,72.5969,0,0,0,0,0.2,34,nan,3.4
"Jul 10, 08:00 am",0.254791,1.46909,1.46909,1,1,1.72388,1.72388,0,0,0,1.46909,0,0,0,-0.254791,-0.254791,0,0,0,0.0148393,1.93393,1.5349,0,6.01848,6.33524,8.29316,8.96665,9.43858,9.43858,8.29316,0,371.777,0,0,96.6789,0,0.0113692,0,0.0509761,136,659,461.647,nan,65.1014,0.92489,0,0,43.2315,0.95,17.9133,434.572,371.777,263.575,129.113,363.194,392.688,413.356,413.356,363.194,0,0,0,0,0,0,2.30739,0.95,180,20,29.614,81.619,8,1,60.3861,0,0,0,0,0.2,36,nan,3.7
"Jul 10, 09:00 am",0,2.23319,2.26658,1,1,2.23319,2.23319,0,0,0,2.23319,0,0,0.033392,0.033392,0.033392,0,0,0,0.0228948,1.42868,2.3643,0,9.91368,10.4354,13.0136,13.4146,14.1207,14.1207,13.0136,0,369.638,0,0,96.8352,0,0.00742996,0,0.0748254,155,730,644.097,nan,51.241,0.970105,0,0,47.6186,0.95,18.4437,436.795,369.638,434.163,153.323,569.923,587.486,618.406,618.406,569.923,0,0,0,0,0,0,3.57957,0.95,180,20,42.0667,89.2003,9,1,47.9333,0,0,0,0,0.2,37,nan,3.9
"Jul 10, 10:00 am",0,2.33914,2.90294,1,1,2.33914,2.33914,0,0,0,2.33914,0,0,0.5638,0.5638,0.5638,0,0,0,0.0293226,1.17593,3.02953,0,13.3569,14.0599,16.9406,17.2055,18.1111,18.1111,16.9406,0,367.23,0,0,96.7894,0,0.00428199,0,0.0972663,167,775,798.221,nan,37.3911,0.9846,0,0,50.4468,0.95,18.426,437.832,367.23,584.957,168.549,741.902,753.506,793.164,793.164,741.902,0,0,0,0,0,0,4.62162,0.95,180,20,54.5358,98.4469,10,1,35.4642,0,0,0,0,0.2,37,nan,4
"Jul 10, 11:00 am",0,2.59819,3.15604,1,1,2.59819,2.59819,0,0,0,2.59819,0,0,0.557846,0.557846,0.557846,0,0,0,0.0318792,1.04392,3.29512,0,10.4388,10.9883,18.6609,19.0719,20.0757,20.0757,18.6609,0,364.641,0,0,96.7467,0,0.00302706,0,0.1072,387,526,869.715,nan,23.8123,0.978452,0,0,52.6402,0.95,18.0801,436.722,364.641,457.162,378.08,817.244,835.242,879.202,879.202,817.244,0,0,0,0,0,0,5.06645,0.95,180,20,66.5934,112.735,11,1,23.4066,0,0,0,0,0.2,38,nan,4.1
"Jul 10, 12:00 pm",0,2.83006,2.84716,1,1,2.83006,2.83006,0,0,0,2.83006,0,0,0.0171025,0.0171025,0.0171025,0,0,0,0.0287592,0.985091,2.97115,0,6.81639,7.17515,16.767,17.242,18.1495,18.1495,16.767,0,366.885,0,0,96.7949,0,0.0045556,0,0.095227,472,321,784.215,nan,11.7874,0.972449,0,0,50.6596,0.95,18.0327,437.219,366.885,298.519,456.582,734.298,755.102,794.844,794.844,734.298,0,0,0,0,0,0,4.53708,0.95,180,20,76.5645,144.8,12,1,13.4355,0,0,0,0,0.2,38,nan,4.4
"Jul 10, 01:00 pm",0,3.18078,3.55778,1,1,3.18078,3.18078,0,0,0,3.18078,0,0,0.377001,0.377001,0.377001,0,0,0,0.0359372,0.98219,3.71748,0,17.622,18.5495,21.2239,21.4257,22.5534,22.5534,21.2239,0,362.82,0,0,96.6707,0,0.00104543,0,0.123766,161,827,967.748,nan,10.7955,0.990581,0,0,54.2001,0.95,18.1568,437.081,362.82,771.746,166.58,929.487,938.326,987.711,987.711,929.487,0,0,0,0,0,0,5.74879,0.95,180,20,77.2941,209.272,13,1,12.7059,0,0,0,0,0.2,39,nan,4.7
"Jul 10, 02:00 pm",0.244669,3.32264,3.32264,1,1,3.56731,3.56731,0,0,0,3.32264,0,0,0,-0.244669,-0.244669,0,0,0,0.033562,1.03443,3.47019,0,16.3701,17.2316,19.7368,19.9365,20.9857,20.9857,19.7368,0,363.248,0,0,96.7152,0,0.0022041,0,0.113988,151,816,906.736,nan,22.3596,0.989986,0,0,53.7904,0.95,18.215,436.294,363.248,716.916,156.188,864.361,873.104,919.057,919.057,864.361,0,0,0,0,0,0,5.35833,0.95,180,20,67.8419,244.998,14,1,22.1581,0,0,0,0,0.2,40,nan,4.9
"Jul 10, 03:00 pm",1.01764,2.87091,2.87091,1,4,3.88855,3.88855,0,0,0,2.87091,0,0,0,-1.01764,-1.01764,0,0,0,0.0289991,1.15694,2.99613,0,13.9389,14.6725,16.8392,17.0644,17.9625,17.9625,16.8392,0,365.598,0,0,96.7885,0,0.00443368,0,0.0962202,133,793,789.507,nan,35.8741,0.986804,0,0,51.6623,0.95,18.3736,436.156,365.598,610.444,136.878,737.461,747.322,786.655,786.655,737.461,0,0,0,0,0,0,4.59257,0.95,180,20,55.8814,260.29,15,1,34.1186,0,0,0,0,0.2,40,nan,5
"Jul 10, 04:00 pm",1.8021,2.18431,2.18431,1,4,3.98641,3.98641,0,0,0,2.18431,0,0,0,-1.8021,-1.8021,0,0,0,0.0220637,1.39263,2.27865,0,10.253,10.7927,12.6132,12.9535,13.6353,13.6353,12.6132,0,367.926,0,0,96.8283,0,0.00782189,0,0.0722714,117,731,619.494,nan,49.7149,0.973728,0,0,48.7303,0.95,18.4083,434.771,367.926,449.026,118.266,552.388,567.292,597.149,597.149,552.388,0,0,0,0,0,0,3.46687,0.95,180,20,43.4251,269.852,16,1,46.5749,0,0,0,0,0.2,40,nan,5.1
"Jul 10, 05:00 pm",2.6508,0.943457,0.943457,1,4,3.59426,3.59426,0,0,0,0.943457,0,0,0,-2.6508,-2.6508,0,0,0,0.00952987,1.85857,0.990853,0,2.31602,2.43791,5.42676,5.76102,6.06424,6.06424,5.42676,0,367.321,0,0,96.1784,0,0.0138805,0,0.0378661,164,240,287.44,nan,63.5855,0.941978,0,0,42.9065,0.95,17.9984,427.359,367.321,101.428,150.872,237.661,252.3,265.579,265.579,237.661,0,0,0,0,0,0,1.5076,0.95,180,20,30.953,277.533,17,1,59.047,0,0,0,0,0.2,39,nan,5
"Jul 10, 06:00 pm",2.78734,0.349838,0.349838,1,4,3.13718,3.13718,0,0,0,0.349838,0,0,0,-2.78734,-2.78734,0,0,0,0.00353372,2.96521,0.378516,0,0.707786,0.745038,2.09206,2.36819,2.49283,2.49283,2.09206,0,360.09,0,0,93.3571,0,0.0166373,0,0.0251445,82,149,129.767,nan,77.3507,0.8834,0,0,38.6194,0.95,16.726,416.408,360.09,30.997,72.7164,91.6204,103.713,109.172,109.172,91.6204,0,0,0,0,0,0,0.587231,0.95,180,20,18.6981,284.71,18,1,71.3019,0,0,0,0,0.2,37,nan,4.8
"Jul 10, 07:00 pm",3.03926,-0.0009999,-0.0009999,1,4,3.03826,3.03826,0,0,0,-0.0009999,0,0,0,-3.03926,-3.03926,0,0,0,9.9e-06,7.4959,0.0179939,0,0,0,0.117582,0.123049,0.129526,0.129526,0.117582,0,319.671,0,0,0,0.00099,0,0,0.0189839,6,0,6,nan,90.8509,0.955564,0,0,34.0885,0.95,15.3028,371.696,319.671,0,5.38887,5.14941,5.38887,5.6725,5.6725,5.14941,0,0,0,0,0,0,0.0315371,0.95,180,20,6.90383,292.111,19,1,83.0962,0,0,0,0,0.2,34,nan,4.5
"Jul 10, 08:00 pm",2.9199,-0.0009999,-0.0009999,1,1,2.9189,2.9189,0,0,0,-0.0009999,0,0,0,-2.9199,-2.9199,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,34,nan,4.1
"Jul 10, 09:00 pm",2.54963,-0.0009999,-0.0009999,1,1,2.54863,2.54863,0,0,0,-0.0009999,0,0,0,-2.54963,-2.54963,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,33,nan,3.1
"Jul 10, 10:00 pm",2.1041,-0.0009999,-0.0009999,1,1,2.1031,2.1031,0,0,0,-0.0009999,0,0,0,-2.1041,-2.1041,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,32,nan,1.9
"Jul 10, 11:00 pm",1.59046,-0.0009999,-0.0009999,1,1,1.58946,1.58946,0,0,0,-0.0009999,0,0,0,-1.59046,-1.59046,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,30,nan,1.1
"Jul 11, 12:00 am",1.33937,-0.0009999,-0.0009999,1,1,1.33837,1.33837,0,0,0,-0.0009999,0,0,0,-1.33937,-1.33937,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,29,nan,0.8
"Jul 11, 01:00 am",1.2051,-0.0009999,-0.0009999,1,1,1.2041,1.2041,0,0,0,-0.0009999,0,0,0,-1.2051,-1.2051,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,28,nan,0.7
"Jul 11, 02:00 am",1.10951,-0.0009999,-0.0009999,1,1,1.10851,1.10851,0,0,0,-0.0009999,0,0,0,-1.10951,-1.10951,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,28,nan,0.7
"Jul 11, 03:00 am",1.01904,-0.0009999,-0.0009999,1,1,1.01804,1.01804,0,0,0,-0.0009999,0,0,0,-1.01904,-1.01904,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,28,nan,0.9
"Jul 11, 04:00 am",1.03678,-0.0009999,-0.0009999,1,1,1.03578,1.03578,0,0,0,-0.0009999,0,0,0,-1.03678,-1.03678,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,28,nan,1.4
"Jul 11, 05:00 am",1.179,-0.0009999,-0.0009999,1,1,1.178,1.178,0,0,0,-0.0009999,0,0,0,-1.179,-1.179,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,29,nan,2.4
"Jul 11, 06:00 am",1.239,0.152219,0.152219,1,1,1.39122,1.39122,0,0,0,0.152219,0,0,0,-1.239,-1.239,0,0,0,0.00153757,8.98458,0.175137,0,0,0,1.06105,1.11118,1.16966,1.16966,1.06105,0,357.903,0,0,87.792,0,0.0175464,0,0.0213807,69,42,73.0979,nan,92.346,0.954883,0,0,32.0048,0.95,16.4937,412.336,357.903,0,48.6634,46.4679,48.6634,51.2247,51.2247,46.4679,0,0,0,0,0,0,0.273128,0.95,180,20,5.59914,67.0698,6,1,84.4009,0,0,0,0,0.2,31,nan,2.9
"Jul 11, 07:00 am",0.737539,0.630541,0.630541,1,1,1.36808,1.36808,0,0,0,0.630541,0,0,0,-0.737539,-0.737539,0,0,0,0.00636911,3.1898,0.667785,0,2.1935,2.30894,3.60147,4.42808,4.66113,4.66113,3.60147,0,368.836,0,0,95.3766,0,0.0154257,0,0.0308745,112,525,268.218,nan,78.895,0.813326,0,0,38.0343,0.95,15.7814,426.819,368.836,96.0628,97.862,157.724,193.925,204.131,204.131,157.724,0,0,0,0,0,0,1.01085,0.95,180,20,17.311,74.5463,7,1,72.689,0,0,0,0,0.2,34,nan,2.7
"Jul 11, 08:00 am",0.0434198,1.45793,1.45793,1,1,1.50135,1.50135,0,0,0,1.45793,0,0,0,-0.0434198,-0.0434198,0,0,0,0.0147266,1.9391,1.52345,0,5.89936,6.20985,8.30204,8.97244,9.44468,9.44468,8.30204,0,368.463,0,0,96.666,0,0.0113859,0,0.0507923,142,647,460.859,nan,65.1443,0.925282,0,0,45.6741,0.95,17.7681,431.392,368.463,258.358,134.584,363.582,392.942,413.623,413.623,363.582,0,0,0,0,0,0,2.31222,0.95,180,20,29.5265,81.7369,8,1,60.4735,0,0,0,0,0.2,37,nan,2.6
"Jul 11, 09:00 am",0,1.8996,2.24068,1,1,1.8996,1.8996,0,0,0,1.8996,0,0,0.341078,0.341078,0.341078,0,0,0,0.0226331,1.43104,2.33767,0,9.87988,10.3999,13.0627,13.4674,14.1763,14.1763,13.0627,0,363.886,0,0,96.8193,0,0.00751579,0,0.0743548,159,728,645.951,nan,51.2719,0.969949,0,0,51.9277,0.95,18.1644,431.315,363.886,432.683,157.115,572.074,589.798,620.84,620.84,572.074,0,0,0,0,0,0,3.59918,0.95,180,20,41.9814,89.3411,9,1,48.0186,0,0,0,0,0.2,39,nan,2.7
"Jul 11, 10:00 am",0,2.07595,2.86095,1,1,2.07595,2.07595,0,0,0,2.07595,0,0,0.784995,0.784995,0.784995,0,0,0,0.0288984,1.17721,2.98617,0,13.3886,14.0933,17.0145,17.2818,18.1913,18.1913,17.0145,0,360.195,0,0,96.7742,0,0.00446173,0,0.0963294,169,777,801.159,nan,37.4067,0.984535,0,0,55.7796,0.95,18.0822,431.116,360.195,586.345,170.498,745.138,756.843,796.677,796.677,745.138,0,0,0,0,0,0,4.65132,0.95,180,20,54.4481,98.624,10,1,35.5519,0,0,0,0,0.2,40,nan,3
"Jul 11, 11:00 am",0,2.26356,3.3013,1,1,2.26356,2.26356,0,0,0,2.26356,0,0,1.03774,1.03774,1.03774,0,0,0,0.0333465,1.04471,3.44847,0,16.5724,17.4446,19.9569,20.1609,21.2221,21.2221,19.9569,0,356.675,0,0,96.6994,0,0.00229935,0,0.11382,152,835,917.71,nan,23.8027,0.989878,0,0,58.808,0.95,17.8995,430.148,356.675,725.777,157.159,873.998,882.935,929.406,929.406,873.998,0,0,0,0,0,0,5.43073,0.95,180,20,66.4939,112.966,11,1,23.5061,0,0,0,0,0.2,41,nan,3.2
"Jul 11, 12:00 pm",0,2.47497,3.48372,1,1,2.47497,2.47497,0,0,0,2.47497,0,0,1.00874,1.00874,1.00874,0,0,0,0.035189,0.985623,3.64042,0,17.8421,18.7811,21.2157,21.408,22.5347,22.5347,21.2157,0,355.188,0,0,96.662,0,0.00140662,0,0.121518,157,840,973.569,nan,11.7137,0.991017,0,0,60.0203,0.95,17.7951,429.716,355.188,781.381,156.167,929.126,937.549,986.893,986.893,929.126,0,0,0,0,0,0,5.76005,0.95,180,20,76.4354,144.978,12,1,13.5646,0,0,0,0,0.2,42,nan,3.5
